,truck_id,duration,fill_volume,n_units,orders,frow_warehouse,route_date,stops,total_distance
0,,,15.032599999999999,176.0,N3v6zMnR5BZHN9NjXrcyvu > Te2Xm8gQeWM5dYGj7eBevB > 6pTkm7HEzBLSqZKhrLJF3H > 92V6reRXs7MzHi8tSAhnZp > Pq5ntwBo4fRWSAm9ZvuGYg > 3YiVrUAMHgaQMu7rk6N9Tw > QZnBuXrvteiPJBDXAribXf,Clermont-Ferrand,2021-01-06,Clermont-Ferrand > Saint-Étienne > Lyon > Villeurbanne > Bourges,556.565
0,,,76.0668,76.0,Mw6QRFnf5hQhytLocKqeyL > cTzJb96ws2AwwkBFgwbp22 > gWmvzyjq7Ft6Ci3HQYiXCA > HgnUSCBF8jvEv3os5WTxxq,Avignon,2021-01-13,Avignon > Valence > Annecy > Grenoble,498.265
1,,,80.05050000000001,85.0,TwPeh27TJ84ZrdBkWNPi7g > Q3cqxoiqcz4BgH8dmg6GEW > kZRB57p32vM2b5TLj7tDgn > aozXkaEvTNoSQBZssiNzDh > LSLxqCHk8wHynLKy6LREUM,Avignon,2021-01-13,Avignon > Antibes > Nice > Montélimar,498.166
2,,,79.5074,297.0,4WrXdmtmTzpM5MbqwFm6H5 > VqGq8fVAygeg932NVXbsqm > emUXRLdkNjpMr6qHDx3b4e > 6g7kBpA2wWLVjB3BD9XoCX > 2WjGTvq34HgKnGEJFhyyp7 > RnZoKCn84Wxd8wE6EkNYfe > 6AMHKoTLp3tgzDQ8vsr8Gm > 2BCVH5HgcmeREqACW4zfzv > Vq7LcYHaYNvxbrRd6qf6L7 > mVPBwkxnevBA6DTK9jYC3a > GEjdCUHWRAXHduSYk93yHV > 2VWPCgBqRn8eZypCE3vdXp,Avignon,2021-01-13,Avignon > Aix-en-Provence > Hyères > Toulon > Marseille > Béziers > Montpellier,525.152
3,,,56.635999999999996,70.0,ENQVn7vnaNeZboUtfR45ak > 4DLAZNrCT4xEftpYPLGacB > TPd2BmCfaxT4337CYVYQ7H > gdUPhQfXoBHNU5ikcrY6aa > 4FucB6QxUwh7XVpxSQ4HiJ,Avignon,2021-01-13,Avignon > La Seyne-sur-Mer > Avignon,256.526
0,,,72.3056,133.0,QwgQ8Qc9Pw69C64TkRAPMQ > NQrZwACZz2bnubwja9wHZC > Vb2phbUVxtAWSpM9FSSqda > 9tTMD2Pas5S9xasRrgpBf4,Cergy,2021-01-13,Cergy > Cherbourg > Brest > Saint-Nazaire,1107.947
1,,,61.7033,115.0,EsUs3EetcrkAKRjfw5vFgK > b62pPuwWEEDz5qkB73QvoE > hijvTt5wvvEcWRbZuJJLtF,Cergy,2021-01-13,Cergy > Angers > Rennes,664.182
2,,,73.50750000000001,276.0,LSE5jbitnnDKa6hXSpUPyb > 9ZVrofuSF23Kc3ce7iKYDr > WGqRHUPrk2pTi9WWjBPr36 > TsVCuGQYGvwivp2pXPcoiv > apnmqR8Uu5eMBf9zDqBa25 > kgkjDrFpQSiJ3ofWyhZBpm > mmp6z59rvocn74CTwNeoWB > CHAHNGZW2rFopMqHybhCes,Cergy,2021-01-13,Cergy > Meaux > Amiens > Calais,507.474
3,,,75.6,45.0,5vGGpr5ZWHtRetARYsDeSQ,Cergy,2021-01-13,Cergy > Boulogne-sur-Mer,381.356
4,,,72.9449,266.0,7ozgDHuAwM9dioNxtpGUML > GxggGm2Hz5STeLWCdhrQv7 > FFRXX7YGqVa7pkCM8ePBNR > KgRQnf3KhLgo2qENzN54SP > fgqYdQJ5b4qSVqyrUgNF8P > 5iW3RcZXoVXaH8BcqvoJqg > bNskNH6DmKksYvi8ZGJNMa > fmqM7sFEmXCcFTu7eRAkrL > 6ccaR97K5Cwa3QkwE9oHPE > nroUaUrHEztcwdTWmswkvz > XANvYowmHMmMgBe3kpxGBy > VWiAK8Y5X8ni8yLxpa85PE,Cergy,2021-01-13,Cergy > Rueil-Malmaison > Antony > Courcouronnes > Orléans > Tours,483.278
5,,,78.1857,282.0,g6w8EeuY9qKxV7Q4fQtexb > iUYaVz59HvNDoWio4PXYzU > MvCttGgXgXNjYTYPsijGQ3 > oEAFdcaeFjvnnqoXqvE7UE > LNwiNRqsqnDmjhzbRgvJpY > 6v7QRoYaUacT7R9GXKJNTU > gGYbUhbuov4rPHf2HKmR4h > RdhvE8sNk4NoVu4BYRiWGy > CGheYx7YjVd8KaAawGwu52 > beTDryFhAd9Z39zBRDAgKw > RJY9Vr3Y42Ss9NaDqqydfW,Cergy,2021-01-13,Cergy > Montreuil > Noisy-le-Grand > Champigny-sur-Marne > Saint-Maur-des-Fossés > Maisons-Alfort > Ivry-sur-Seine,92.014
6,,,70.936,40.0,N7nYqVnoyDU4aCona234dB,Cergy,2021-01-13,Cergy > Pantin,58.362
7,,,64.5799,216.0,2dsMKUcNcSTY8Rne6E6hsw > EniTJfPjjBXfUfaBEjLLvs > a7K8WvbgZzg4jM6XJ28TJu > DcnuEm8qZeuZM5yYe9HhFT > 48sksVjzkn2E2XkVtu6ksU > BAjcY6W3wnqQFudCrjuhoy > PUwDrZDnWmpKQpQFDDxL59 > nobRRoVoxkrD5D6HdTPnZu > nfGWDBTTTSvbRxyiSS8G8W,Cergy,2021-01-13,Cergy > Carrières-sur-Seine > Clichy > Issy-les-Moulineaux,60.403
8,,,73.92519999999999,138.0,PXXx8UmhfiZdAEqaL52h6L > briJaqS8uYcyT6TfGQ5pe3 > PhUHHHoTBZBiNB2onw2u78 > 4FH3AU2dxnjNXWTKGENrDo > UaLkJj25KZTEVBY8XnmZxo,Cergy,2021-01-13,Cergy > Rouen > Versailles,214.192
9,,,78.3981,161.0,iEAEaBV5w7wvpQ8oyKCjdV > LPDgoTKTWngMYueP3QCqoC > jbguZKabrRbgVYjaQ3iKTS > cDWG7eP9txVz4u5NfFTDg7 > 3Xn6cpq3ywCByd6Gv3HPNR > jkudDUeQKpvpfPefYdSKEG > AuPHYW7qLvtWz49mMNxfw4 > AZD5MFfDyxjH4a4fRA22ef,Cergy,2021-01-13,Cergy > Épinay-sur-Seine > Saint-Denis > Boulogne-Billancourt,63.735
10,,,71.2492,211.0,ZDe8a8YrqdDuRFcc7WuymW > 4KwmCYFbqGtNjgNrtcjF9s > TJSwfydPTYF5fdjKvbBdLm > XptCHuqW9ac9QR3hgLzVpd > DPb9ymoKRPaJUBLKtHhMnP > GtRq9DX6kZxtwsGUeA7ML6 > TisoQoeC56Ro8mNtPFxdAi > hSNBzawaNTJA4uKycE4C83,Cergy,2021-01-13,Cergy > Aubervilliers > Drancy > Le Blanc-Mesnil,64.592
11,,,74.1036,37.0,5nVL8Ts3idYqy8ys4CSzmh,Cergy,2021-01-13,Cergy > Nanterre,36.248
12,,,57.3401,65.0,kTz2BZzWvFMAvdMFtUCTJG > fXznGJcmsQ2hkw29uJaiVJ,Cergy,2021-01-13,Cergy > Argenteuil,33.322
13,,,53.635400000000004,39.0,5qZt9LMHGBJzusZ4XFnRnt > Cod7qNNAngwQVUJPtB9PhT,Cergy,2021-01-13,Cergy > Cergy,0.0
0,,,73.0981,465.0,JefZ2DAdLyFiVRpnh6LauK > 5FThgnjDKrujqcRRYZjhvd > Le6CGvaYfCArxiZVJD9mkb > DUip2ciPog85UCVJt7Vdbo > ZxX3f8chYoekNX9BaWzxUi > BdkEapSUK5HSnCXnNVEfJP > LdPjvLbRqAzEz5AFV6rLzS > DySbsdQM9HV3idYMXLzfjg > 4cVTvFoiUg7dNLgcKnAKu7 > jhGnRvnBNDQzRQr4ExNQuy > jLTuUszzLybEFzdL2TibJu > NyZg2pdvwXgRShnpSXPpwX > 2qbYXBcQWncT5VQeJHeHJe,Montauban,2021-01-13,Montauban > Montauban > Mérignac > La Rochelle > Niort > Poitiers > Limoges > Perpignan > Toulouse,1141.774
0,,,79.46,164.0,AtwHwjLeyoXusCf6nEW3Cg > PJJAepLZ3LosCRo6oxvmCz > Na4h4V6ewb2L5qqCJwY8gP > EfmWYijKUrNnXE3HrYeCyV > 8zNfxYjKh9wm8BqTt3wCku > Uqa6aAXPbShaekDX9eAr6i,Reims,2021-01-13,Reims > Strasbourg > Colmar > Mulhouse > Belfort > Besançon,765.114
1,,,72.24,43.0,6KU4hvnF8zB7RuS2pm6fWK,Reims,2021-01-13,Reims > Dijon,456.524
2,,,64.173,185.0,PN44tcAK89bX8LMEdZgXaj > FpkkbfWfRE6yE7HhmPrBz3 > 2MwuvUduMxNAQ4Ctot8Deo > DWTVMz6evMJoDqYEbMWTpr > diGRJgAKycnaveyW3NcKWy > RC9pC2kLmFm8sctkuLRzbU > QiPCsRcdywzjL68UrTWZhu > AGW7MxdzqD8fVDrcufwRvq,Reims,2021-01-13,Reims > Troyes > Nancy > Roubaix,748.054
0,,,12.1608,30.0,jBRbGCWLrLJK8hswMhNasb > 862qCHCWgE9LEnVSXKJLE7,Clermont-Ferrand,2021-01-13,Clermont-Ferrand > Saint-Étienne > Villeurbanne,301.375
0,,,30.966,15.0,jhQYLLnAqL2noSUEgsc2QB,Avignon,2021-01-10,Avignon > Valence,219.084
1,,,57.92359999999999,353.0,akNUiZtLQrCncXPbNNUuyh > R48JNkX3NrM7mvksn4AxfX > W7xvMQgBMu2QndDjN9RbGf > etFnRFWVus2dAPHfTX8dVL > bWhAiLkPPTWWd5DejskocN > A3v3w39SJMJd4arBBkVU6T > 4Gfe3wNiuKkgX6f8Ku6HNu > ZFN87F9yfkNSYUnZuRDZDi > 4dpXVNkNd8tMsKGYZUTUAk > a8KzNTbe3GHZJe4wYZJLuX > WAMYRCc6jqZwLnLtqAWHXn > gdUEp2d4oeFRfrv4nfby8u > Vc4t4zWtkN5snmVCwaMNCJ > QtkSzSCNeKGigKjwRPVm9m > QChcGLqYUk9DVKChQ5SsAV,Avignon,2021-01-10,Avignon > Avignon > Vénissieux > Annecy > Chambéry > Grenoble > Antibes > Cannes > Hyères > La Seyne-sur-Mer > Béziers,1069.541
0,,,23.6576,46.0,WfRtzWbFTsVRBRWeXLvuM5 > jb6yG7tDM3zNQAWaSty3xN,Cergy,2021-01-10,Cergy > Cergy,0.0
1,,,74.4107,135.0,9wHxAmr2j8TPzsbJFsthjT > YugDkZFV6vxMxTG8wSEq9p > 2WF3QyCwMQRPXVrMrPBD7n > jmosegvVearffB3DCn63hF > i5WaQj4uXgGCUTzoDBDtPz,Cergy,2021-01-10,Cergy > Le Havre > Cherbourg > Quimper > Lorient > Caen,1043.667
2,,,51.2727,235.0,GsE2JyVK3LVAsZPZvaaxTQ > cZZbtMUhVmaaXUeGYHxndj > FyrLQUXeFCU4un3uz68t8V > 9yhwpeXV2XRHrZ3phBhW5m > FH7ejjkRbE3Ag87SwqWhLF > 9sDbFz9a29nzKtNSCn6hAf > 8zp6d7EhdiWZp8VsPUeq9C > ETPk6yL8LvdYw2cxRzNLy6,Cergy,2021-01-10,Cergy > Beauvais > Amiens > Dunkerque > Calais > Rouen,522.736
3,,,72.62,209.0,DZEhr77TBvQDDNxQUaVPEt > Mqyi4zh3UkUWPNz8Wqj4j7 > DFa9JjPPYusr7fCjyTNWxq > 9Xkt3WwR6YwWGTrELHscxM > GygeT9gNZK3KGg94hZfJ5J > dxELJWdzPbYtTSSjQhETDa > 4pkDN25BWoPSKuWW3CWANM > Dtb9HQ73ZGQ7YjANnK2EgQ,Cergy,2021-01-10,Cergy > Nantes > Angers > Le Mans,676.865
4,,,75.9456,72.0,9bKk7LFbRyeFT9ri5f6eCT > DTRx76E3jfVK5sA6d5kL36,Cergy,2021-01-10,Cergy > Boulogne-sur-Mer,381.356
5,,,78.2117,345.0,DVgzNSrijh7yb5iYbZ5Uvo > UZGDwcD6KTeYrDKQMRjCdC > 9hqKa5JCvBWv5AcpJRVkEP > DtWUtyrL9GX5GHs8pSabXt > M5S6zubucCS9dXXyzZtbqU > 4bCs2TBkEm2xacbChmUiPQ > ATTqmhtt8h6vc8Mof9GeQ5 > m8bGi5KaACxQT8N9fHCZw6 > DNR3xN44cNwdcu4fJTycDz > EUxJeBJeUhmXSU5u43kyvr > oV2pozugqSDonVMKU9EMyK > gd2XMHWSNVSfa9qBsA2S4o > kmaBE5wead9vfGPeWUZ3CY > jBD78Pw3SMAsFAt2tmpWun > QqPFXMMzN8yLX9Vt2orKmN,Cergy,2021-01-10,Cergy > Versailles > Issy-les-Moulineaux > Ivry-sur-Seine > Courcouronnes > Maisons-Alfort > Champigny-sur-Marne > Noisy-le-Grand > Meaux > Aulnay-sous-Bois > Pantin > Saint-Denis,189.651
6,,,71.1978,82.0,f3nKiFyscx6tnkBvWhg69u > je8RhiQT9mWPDxDgaZvJ3P > BJBQvJQUBDGj2RxmjFCErp,Cergy,2021-01-10,Cergy > Épinay-sur-Seine,40.154
7,,,80.511,263.0,i2GaNGZXnYrjtgHCC5Piyu > WGceGyh8CQe4D55WS3sNBc > aWCDrNZZCTYuxm3wKAfgFS > ZsR89iG2ENQHZcYpVQv7ft > DJb2HwT7pZFs3SEfgAwqHK > E55RtrwNMXXHtnxqyax2Tz > fw3FVgrunPjKzxTUctrkkr > 5eSwAJyrKBZxdXg6dJypYT > NH5LJwqSjro8YLPXAciTtg > jMQ2Z4JHkUvS7SjsKPU8yz,Cergy,2021-01-10,Cergy > Nanterre > Rueil-Malmaison > Boulogne-Billancourt > Montreuil > Aubervilliers,76.674
8,,,81.2002,255.0,M89m6xiGanzbkqCVz5naZi > iaMHsDwCR5Cri89D5z7saZ > TKz5GtudWiLu9vbLTPpJPe > Utpxs2VCMTofNCtCfEkQZN > CjgKy6PLGpRNGc4e3mZidN > TjbLbNR8bwqeB3WYxsxP4d > ExRYoqMtkPS7E8jrRE8caL > T2sUmjyrETbuRh7pa6FQCW > HUCQUHxUjv5wFFLTZeAS8J > UJSfzve2L67WWpVtNirQFx > R9CBWf9yA2XgSumxwDLFqR,Cergy,2021-01-10,Cergy > Argenteuil > Colombes > Courbevoic > Neuilly-sur-Seine > Levallois-Perret > Carrières-sur-Seine > Clichy > Sarcelles,63.924
0,,,78.5198,66.0,M5bsosJCsKWp9dshE4uLnh > jLvLsuXuvkKZxrZy6a9VhX > JLK3NAiTAnpjvnuDpiJz5y,Montauban,2021-01-10,Montauban > Niort,586.884
1,,,46.3047,43.0,Y8eHhW3UPVgPhnSyrWZaPK > CkB95r6AntMkZEPt2sLFVp,Montauban,2021-01-10,Montauban > Montauban,0.0
2,,,51.2582,70.0,dCh3nbTaKD66RsySYPu6ir > 8GoZxzrmwZfWmrRUUYZKAQ,Montauban,2021-01-10,Montauban > Bordeaux,357.646
3,,,64.6841,351.0,8j3cYjhiuzRXkC7QymBVja > EwRjL5uvVwXeW4MPNFMmLA > XR47oSsaXWGVJtGXwVjDnZ > ekh4XJio9Rt7K8N24E9iBE > 5m5Y4i7HhAgT9LTvdtETyX > H8Aq8EYkhzXBnkQYsenod2 > QfuzC6KBKz34XwrK47YtQN > AKqEpFQvvFbm5pyP56gpjq > iaz9GDUyfPEu3obdSucFTe > QQxxQewJdqgMXsr5SbsQMD > bS77Bx7EnBo48viMPPqhKw > jTLGBhaZvx5mN5hQfZBWmc > To8GnPvupw5pFi995g9rdf,Montauban,2021-01-10,Montauban > Toulouse > Perpignan > Pau > Mérignac > La Rochelle > Poitiers,1219.264
0,,,40.6764,63.0,anavj7FmGe9Ms9MaeaJ7fe > fqJoPZEVgDrLudXZanamyH,Reims,2021-01-10,Reims > Reims,0.0
1,,,80.8007,293.0,9khm86obginGg7TYPiWHK2 > i3VCudeyj3uE5Ddom2M62J > oQTJEAPMerUa3AvkFnyMbo > Xpsrq6KBgwh7zZZpgoWj35 > SHFqSTQStKf9pFjHpW4Vct > TVC2nk7CNx2VGdki2ijwWT > dcPSUo9XSgLtEwxherBoKT > Ep4oaQF4ZNMJh7bqnR2287 > GcE9XbwB9SdxqUFj3puWjg > ZsFfKkmN9mywNKCuqvmr72 > HkL6jfJfvEtQ3jvG8xHP7i > XDN9XaHC4Dvve8KcRBiDx2,Reims,2021-01-10,Reims > Dijon > Belfort > Mulhouse > Colmar > Strasbourg > Épinal > Nancy > Metz,879.847
2,,,78.1193,210.0,dVWX9RVpL5KAxG2ver6s8h > fTYXwrpQD3b3AhuCjBro6H > hQK4g8iTDzSVDppcJFa6y9 > F5UX8ab6wDPX4Sunx4GuTQ > oLGyu3dvJiYGxstHGhVeKj > aKVgxsX8xQJYKZ45EJuKT8,Reims,2021-01-10,Reims > Lille > Tourcoing > Roubaix,354.047
0,,,49.94,43.0,3uZ3hoZKSyQj2qESwYXUhR > E2hBbKWLKsVaprrFzgTdUW,Clermont-Ferrand,2021-01-10,Clermont-Ferrand > Lyon > Villeurbanne,279.002
1,,,47.8975,156.0,SDjeUXtHutuA8VNaCozQg9 > BZ5zhC3whUvS7nRn8UzZb8 > 4Z6BPbfgQCYLtU2eoaEu9V > SaZTLRbMwfuRkd72UMLqFT > aPrpsWd8wQs3jXKiww2KXX,Clermont-Ferrand,2021-01-10,Clermont-Ferrand > Clermont-Ferrand > Saint-Étienne,217.724
0,,,46.6895,531.0,m84r79D2n6HQ7pJjq3FyWb > PuQhzjKsfRKW4zovJNefUi > 43a9MiymA462HfbaAit4rn > ijANVMz6CQJRMnUNvo2ja4 > A8rUZsfsruzwb5v4sTneT9 > 8rybhrGxatzhZqnNNsug9q > J49dv29AFhhExiQWpnzaGe > HnztGgnF8y6n3wgnuQVn9k > NdwGHuH2mTJgHuh4JjTy7N > ZYkjYoHbGgEqw4CpRaZ2Xy > UftiG2waey9iBiUx2Nk92d > 4yXGH7XkToJNwVrxdbGswG > 9JvBW7Z8p3yiAuiVPfpBNd > kHqNWAUQps53CnDuJjQp3o > bMXggQG8LTcVezDMj9YABN > W6hSNLVxvjSXxgUCXdovqP > 3UZGg9eoJJZAHN3Y77Uug9 > 7fKCJ2vW39eHqndzWeHCus > RzmyhjQ3dYvEEAVJBhkWGj > LK9REycZgjSpmAS4xEDoqy,Avignon,2021-01-05,Avignon > Montpellier > Aix-en-Provence > Marseille > La Seyne-sur-Mer > Toulon > Hyères > Cannes > Antibes > Nice > Annecy > Chambéry > Valence,938.096
0,,,69.6654,1008.0,Y5jrbCa3RoE3Z6cph6orCG > E3VBJgLv5sVN67hMcv5GKH > KKhd2PusYUDTTD4tVJgKEp > LZa5ADtMt8q5hXzBHo4msP > 8HN2LPUHTtFAR7zq3EFA4j > X65TFJxxy5va4fVVmoEeN3 > kFNjX5DJUWzFHaRTfNZaMe > eXk5rGSma7ApeLrxRy9JyC > ijkcKu2vZEb6Qr6B99LK5q > 6VygxJHvMwV4C5TjewPgrn > FPXq3y2ToVZudwXFQt97Jz > V434cxGYBmesuPxfba9e2S > jZr9Kn8VdC48pFUaGTxHNt > 68WsxxfLpDSUPuRkKeqKUJ > LdFJA2zdgnt7avWZPejfuK > fExjdAhRfWBd52HT4KPSXg > JWRNxFepHPRySPWpNA8BKn > SrXjwactHRqTdHsaLCRmmS > EFNWEJ9Tvv3To5PtxC8NXU > Sv9dFXZuvxT5mM8c5bXUyJ > SzG7yf3xHdTEyuLFv4TbQ3 > B9GhHBpdMRbywDxRHKkByd > DcqDAe3aHD96NFKDpeoyeb > Ms5DbYDibTncYhVkNhsCsk > 6YhvWioK3bgiTcag47aVGR > VfxBGFne9bCtuPTHNQLLhe > 3biLubmJFgduWgSUgrojzv > TvNqDhqP8WQSi6yoKrtsHk > mocbHRvBtCovHUGwy9JESD > C4L7tg2ner6mxg7qwFbs4e > 7UoZsx8yAnTp5SQrrS5U3V > iihJsCfaUs5hMGNtoZRJC2 > 9xZwUDTRph2taFFoQr7o22 > k3JCeySEzBqwbXMJnMFwi5 > KLSdMyk4BocV5GVRP2pY5g,Cergy,2021-01-05,Cergy > Nanterre > Courbevoic > Neuilly-sur-Seine > Levallois-Perret > Clichy > Carrières-sur-Seine > Colombes > Épinay-sur-Seine > Sarcelles > Le Blanc-Mesnil > Pantin > Montreuil > Noisy-le-Grand > Saint-Maur-des-Fossés > Vitry-sur-Seine > Orléans > Tours > Angers > Nantes > Quimper > Brest > Caen > Rouen > Boulogne-sur-Mer > Calais > Amiens > Beauvais,1568.465
0,,,38.6544,247.0,E98faThXgvqHKUmBkVdCR6 > ettq6aRVt38mJtnjJZCxp4 > kmY9Q2oEEcNnD5ecqPzHyt > XSgJM7REFLnnu3pCseZd6S > V9Qu9WH8bLmNkdAs6LvUsE > AxQ9ixqfFViFwPaRHPJFRN,Montauban,2021-01-05,Montauban > Montauban > La Rochelle > Pessac > Pau > Perpignan,1099.718
0,,,33.352999999999994,330.0,MAEaaCpuGyGfxkQiWDgrae > o74Nkex3tEZ89rXMF7Qrf5 > C7oib67B4bGL6Y99AeeiBS > CjTfp9bmuiZzZCcphbvgbt > guYB6ooRJhJtU6rPBx8iJ8 > UYL7LaJf9GRDz6b52kTHuU > ZKR7p9SiZs5Bd8iVLvbCmr > SAJQwTrJjZtZHS3o3Y7CeL > dEU8abUaD5UDM8tezZEt4x > 6FvLHfE6oKTs3eEdDv4V92 > NjN3u2BJzVqHmMGwycB5SP > VrzoWUqEkkEq7Jb6fqGoAt > FqyWudyaSf7NFAvev5ByiY > JLHtCzNVFjKQpcEyT2WiiJ,Reims,2021-01-05,Reims > Troyes > Besançon > Belfort > Colmar > Strasbourg > Épinal > Nancy > Metz > Tourcoing > Lille,1169.704
0,,,15.4849,201.0,8qn8xJAmaQsULWvABDDoGd > JXxNhiBggbUBfSFtzqLkXm > GDLjA3cDbkmcEb5apzs4MU > LkVtCSioWUuPixSGTtVTCp > 5Bhdfy5xWGnzMhe8eNKokQ > VjaQxthepf78hZ6vRNixiK > FzKeTLSP9GykVAt8gL8WqJ,Clermont-Ferrand,2021-01-05,Clermont-Ferrand > Clermont-Ferrand > Saint-Étienne > Lyon,295.528
0,,,64.937,202.0,iKbjZX7QKFMNUNLvwaNpfi > WtgRytyamjLMzm7wfo5rhp > ULjXZhjh7GnyKwBhFKsQUM > T5AWkyvvAzE59j2vecDC3X > TES9oQmLiUrZApLKwFXCFH > fRwhfNxdrMSbqB2nfvsYN7 > TCt5xPDyMtUtxRhBdrka2t,Avignon,2021-01-12,Avignon > Nice > Antibes > Cannes,409.067
1,,,80.6069,73.0,6jHm34oq8RedtwfxotNcX8 > BWj4kb5sFfYksTTEGKBLkw,Avignon,2021-01-12,Avignon > Marseille > Grenoble,449.962
2,,,72.6748,156.0,FjgDKA3Q2Aeu2etdHFHy8q > WHAhiMiFJKLWnKECYvbGPb > 6URiCe98G7MhpC7YNyhCSp > TuPSRbPCas9nmsPZgfnnYP > Kwioqa9Tj27BrP73x9cqqS > nj6xaLDiYKtWmrzLgtnJZL > bMtw5CicKyZx9ubE7ozMPy > ineo5mKgqKgHGno63NATCv > YWGTTrErp8r69UpqGfq3pD,Avignon,2021-01-12,Avignon > Chambéry > Annecy > Valence > Montpellier,639.555
3,,,57.204,36.0,CxexpumDJUgom9USLGWLo5,Avignon,2021-01-12,Avignon > Montélimar,135.536
0,,,77.288,116.0,TLCW5FhpCYrNE8cxm8NFt8 > QCoBxNCLg8fif8CuJpqwJY > KuHXPy6y3sqZpJaFsTDse7,Cergy,2021-01-12,Cergy > Calais,426.234
1,,,24.6796,68.0,kNHXBQ2NNWCfRCygSGAgH7 > QmewTzoxhr8pyqhA3mzfY8,Cergy,2021-01-12,Cergy > Cergy,0.0
2,,,78.9624,53.0,TiH6mPLcEDWp5hYXvadB4H > mASWesh4ZaEgsZB3n84H6Z,Cergy,2021-01-12,Cergy > Quimper > Lorient,954.492
3,,,71.3488,38.0,W523U9x7R8NVhKz2scuSio,Cergy,2021-01-12,Cergy > Brest,971.958
4,,,75.5859,353.0,Jw7wt2q3YLN7UixkNfgeSc > 95477TR95J82JBHaabfxV9 > EWDfkoe8SVK2feo53yiG9K > Gm4ZqC6qJp8thNVeipqPx6 > ktv6udhk2v9tzeXw4szpLT > eukqFi2eTmZsuKCBd9mqgS > gn8BUQ84SrGgfJxVtJTMDP > Kc9ycStDFVP6oJQebDjcNk > bNrokzwaAh3xTFfcaCQ47z > assPkGjGTY9Nhk3eJo8Qn8 > PLZ7EXizkxKni4rYKgAT8g > LtkgzkKKPVxU2XRwVAoC4P > n4aChVsvCTJvYayx92PZKh > WUAt6eQ2dEbCUKZY3CURLW > ZBkVcnvCe4HKw8HHPf6FzL > TaELxXhjhNRbYUujnviKvL,Cergy,2021-01-12,Cergy > Argenteuil > Carrières-sur-Seine > Levallois-Perret > Pantin > Montreuil > Champigny-sur-Marne > Saint-Maur-des-Fossés > Créteil > Maisons-Alfort > Issy-les-Moulineaux > Rueil-Malmaison,92.722
5,,,68.2952,103.0,7uYPe4BwbdCnLZtozEZZQt > Kkz8RtR3YYRES5kphUzpt2 > H2Cq9zHtxW5SrjuqbuoXU8,Cergy,2021-01-12,Cergy > Dunkerque > Boulogne-sur-Mer,478.21
6,,,67.5106,174.0,SvYjYiEefKWnAhjffkxu2y > fu5tGmpj9taZWYqPCHZQF2 > AKmtDQRPrhp25bNuRWgPzS > gCNDco85kZWPHqHGGsgTmV > KfH9gYejBx4rHFm9hq9cbo > HPtjBgqG77BGYVbweJnEYC > kJMmDccAkSh52GbicgWVbZ > 9zpQETTSrgWCjSPg4PfY3f > CMUxKjz4tAEr8sUs5i8Rqd > gFcqtwvndaE7ab7Zks6BYe,Cergy,2021-01-12,Cergy > Versailles > Orléans > Tours > Angers > Nantes > Caen,835.614
7,,,65.8536,48.0,P4xAiHa3EfJEZ3Q2AkaTe5 > YCzgNEqfR9PAJ6en67h9dK,Cergy,2021-01-12,Cergy > Rouen,167.93
8,,,61.312099999999994,115.0,SmCWmkgnFcratjw2CE3JWi > hBjhfGEiX9tdbWmMd9Jb3T > Zwi9UdHsHudoAax7zb5huL > XisREWiQvvzgCR6fmV5up5 > PjUHt2M5sH5cgLqLbgh7tC,Cergy,2021-01-12,Cergy > Neuilly-sur-Seine > Courbevoic,44.541
9,,,46.999700000000004,132.0,BCvgsoSRbEGySXRSUfff8P > RKxXa2qiAq3wtUBDxSaa8t > PETZaiHDCrCVgsteN8R2mv,Cergy,2021-01-12,Cergy > Beauvais > Amiens,193.974
10,,,71.08519999999999,265.0,9xSZK23A6j8qXMzwMFpd5m > 8VNqeTqeURrtGbZHFLQFLX > Jjzwf8HQm6VYMnUte9w2uQ > VMh3K6Dnpr7ZqYMrHkpar6 > a4Sjy3s7WCteKrGs6xGdKf > QPhrE5ykmZv2CvBDwcvmG7 > Ey5qYJeLgG2eTaskopaER7 > FUqjcrKe6fZ6NzdekiQFRZ > nCCAqqY7zbfcQQyiAq9m7T > 9tkc8v8W6tvTPbmQmuxzrw > YxSmX5UUBjApPGxMrAgfST > gcwKMVhQqks32zw8hbWCLr > 5FuyzLnJ2c8DbN8nWydUnU > 93Ufz5ArFQUVgpoqdqxVyh,Cergy,2021-01-12,Cergy > Sarcelles > Le Blanc-Mesnil > Aulnay-sous-Bois > Meaux > Noisy-le-Grand > Drancy > Saint-Denis > Épinay-sur-Seine,133.93
0,,,21.367200000000004,81.0,3BkezoNUqGZCcv5p4bBYPQ > KqxB9Yh2VMojn6uKMfxaKX > cokXEKqy4Wt3pfBpFYej6S,Montauban,2021-01-12,Montauban > Montauban > Toulouse,93.062
1,,,72.8156,136.0,4w5W55YDanc46Z86tkFjki > dG9Q3UJUELPJSt5MSShNm7 > hisSAkkVoEnJC5NEZ6H2PY > Ta8jQhxQBtd5S4w2AxScFQ > amDdz4asfZuPNW3NjFwtHU > NzycPXFwboH8pjA9wGxKcG,Montauban,2021-01-12,Montauban > Pessac > La Rochelle > Niort,686.022
